block_signed_at,block_height,block_hash,tx_hash,tx_offset,successful,miner_address,from_address,from_address_label,to_address,to_address_label,value,value_quote,pretty_value_quote,gas_offered,gas_spent,gas_price,fees_paid,gas_quote,pretty_gas_quote,gas_quote_rate,transfers,gas_metadata.contract_decimals,gas_metadata.contract_name,gas_metadata.contract_ticker_symbol,gas_metadata.contract_address,gas_metadata.supports_erc,gas_metadata.logo_url,wallet
2020-11-19T06:59:39Z,11286935,0x4b94e72d00599218757f15e8b163e4e0c4f8047fa30c13004da5a2619815439d,0x32f084b72ae8bc9ade8484bdad0c08743f176feaa63146708f01ad1b791ac69b,106,True,0x3ecef08d0e2dad803847e052249bb4f8bff2d5bb,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,247777,184749,20000000000,3694980000000000,1.7421159767047119,$1.74,471.4818420410156,"[{'block_signed_at': '2020-11-19T06:59:39Z', 'tx_hash': '0x32f084b72ae8bc9ade8484bdad0c08743f176feaa63146708f01ad1b791ac69b', 'from_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'from_address_label': None, 'to_address': '0xd334d18fa6bada9a10f361bae42a019ce88a3c33', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '0', 'balance': None, 'quote_rate': 0.02120961993932724, 'delta_quote': 0.0, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x32f084b72ae8bc9ade8484bdad0c08743f176feaa63146708f01ad1b791ac69b'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xd334d18fa6bada9a10f361bae42a019ce88a3c33
2020-11-19T08:23:33Z,11287292,0x67c1807e6d46ffeb55b4a50ee01b85c2a210db905ec4003f5a451d9d90635c35,0x477c46a45af88828a97e8bc20286dff1334431dd2f9dc3fe1863d1154fdb3337,117,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0xd334d18fa6bada9a10f361bae42a019ce88a3c33,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,5727190500000000,2.700266326659805,$2.70,167777,135958,30000000000,4078740000000000,1.9230518484063719,$1.92,471.4818420410156,"[{'block_signed_at': '2020-11-19T08:23:33Z', 'tx_hash': '0x477c46a45af88828a97e8bc20286dff1334431dd2f9dc3fe1863d1154fdb3337', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xd334d18fa6bada9a10f361bae42a019ce88a3c33', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '28594445', 'balance': None, 'quote_rate': 9.440351486206055, 'delta_quote': 2.699416113529873, 'pretty_delta_quote': '$2.70', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x477c46a45af88828a97e8bc20286dff1334431dd2f9dc3fe1863d1154fdb3337'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xd334d18fa6bada9a10f361bae42a019ce88a3c33
2020-12-11T09:42:02Z,11430850,0x4ce15480f1a144e9f4c04a57888b86d0717aa0ee2f34c3e5eb59d436bb1cf178,0x6c9b8be255a37f9a3e14e9ad7ce4f02938baaaf78c1f03dfc0c5f5d6038c52ee,118,True,0x829bd824b016326a401d083b33d092293333a830,0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,6455035000000000,3.520113709295654,$3.52,167777,164151,45000000000,7386795000000000,4.028228870526123,$4.03,545.328369140625,"[{'block_signed_at': '2020-12-11T09:42:02Z', 'tx_hash': '0x6c9b8be255a37f9a3e14e9ad7ce4f02938baaaf78c1f03dfc0c5f5d6038c52ee', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '32227133', 'balance': None, 'quote_rate': 10.916084289550781, 'delta_quote': 3.5179410023856352, 'pretty_delta_quote': '$3.52', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x6c9b8be255a37f9a3e14e9ad7ce4f02938baaaf78c1f03dfc0c5f5d6038c52ee'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4
2021-11-16T06:19:08Z,13624969,0x181a2d07cd0707bcff7d777122510c21a8de98bae75e58f9f9dc0bed6cc5ccfd,0xbce692aa769ace682d7f2e4f8e88a50bb8d18c58888c123a3aad1f1d0f9a45e8,54,True,0xc365c3315cf926351ccaf13fa7d19c8c4058c8e1,0xdde73df7bd4d704a89ad8421402701b3a460c6e9,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0,0.0,$0.00,192020,147714,141434172833,20891807405853762,88.55654618922601,$88.56,4238.81689453125,"[{'block_signed_at': '2021-11-16T06:19:08Z', 'tx_hash': '0xbce692aa769ace682d7f2e4f8e88a50bb8d18c58888c123a3aad1f1d0f9a45e8', 'from_address': '0xdde73df7bd4d704a89ad8421402701b3a460c6e9', 'from_address_label': None, 'to_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'OUT', 'delta': '1496864728', 'balance': None, 'quote_rate': 84.98712158203125, 'delta_quote': 1272.1422463039014, 'pretty_delta_quote': '$1,272.14', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xbce692aa769ace682d7f2e4f8e88a50bb8d18c58888c123a3aad1f1d0f9a45e8'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xdde73df7bd4d704a89ad8421402701b3a460c6e9
2021-05-05T10:55:34Z,12373797,0x2ed85cace98a75b2510e2774ce73e6daa7f0f3dc28a27f3ae7ab8d986316dca0,0x3a382a6005ac5320e7af0110f1104bdfe06c1a38f72c7692b26f5cc1cc6e7555,228,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0xdde73df7bd4d704a89ad8421402701b3a460c6e9,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,300000000000000000,1060.4833740234374,"$1,060.48",202020,160537,27000000000,4334499000000000,15.322213747404053,$15.32,3534.944580078125,"[{'block_signed_at': '2021-05-05T10:55:34Z', 'tx_hash': '0x3a382a6005ac5320e7af0110f1104bdfe06c1a38f72c7692b26f5cc1cc6e7555', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xdde73df7bd4d704a89ad8421402701b3a460c6e9', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '1496864728', 'balance': None, 'quote_rate': 70.61690521240234, 'delta_quote': 1057.0395461296441, 'pretty_delta_quote': '$1,057.04', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x3a382a6005ac5320e7af0110f1104bdfe06c1a38f72c7692b26f5cc1cc6e7555'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xdde73df7bd4d704a89ad8421402701b3a460c6e9
2020-11-20T20:51:29Z,11297222,0xa87728eae89c73972d93d40c717f73af8e8e759dfdfbfc26170b32d6dff6dcad,0x250f306707d8adf86be1bc2d96d8649211bca86e5abd0b857d90fd6a20bdd24d,65,True,0xea674fdde714fd979de3edf0f56aa9716b898ec8,0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,247777,177613,30000000000,5328390000000000,2.710909799071655,$2.71,508.76715087890625,"[{'block_signed_at': '2020-11-20T20:51:29Z', 'tx_hash': '0x250f306707d8adf86be1bc2d96d8649211bca86e5abd0b857d90fd6a20bdd24d', 'from_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'from_address_label': None, 'to_address': '0xde92d70253604fd8c5998c8ee3ed282a41b33b7f', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '14109286002', 'balance': None, 'quote_rate': 0.021242212504148483, 'delta_quote': 2.997124515362916, 'pretty_delta_quote': '$3.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x250f306707d8adf86be1bc2d96d8649211bca86e5abd0b857d90fd6a20bdd24d'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xde92d70253604fd8c5998c8ee3ed282a41b33b7f
2020-12-14T06:48:14Z,11449578,0x2b6ef3de5282b3a3c71702a1579155a2cf04b79bff1f24ba220a260370f32daa,0x733522d61a8782ef6c3c6be3597f9ce13999c9b2ed5bb2becce5352dd6313724,135,True,0x829bd824b016326a401d083b33d092293333a830,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,247777,185887,28000000000,5204836000000000,3.046673180665283,$3.05,585.3543090820312,"[{'block_signed_at': '2020-12-14T06:48:14Z', 'tx_hash': '0x733522d61a8782ef6c3c6be3597f9ce13999c9b2ed5bb2becce5352dd6313724', 'from_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'from_address_label': None, 'to_address': '0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '0', 'balance': None, 'quote_rate': 0.021311642602086067, 'delta_quote': 0.0, 'pretty_delta_quote': '$0.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x733522d61a8782ef6c3c6be3597f9ce13999c9b2ed5bb2becce5352dd6313724'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d
2020-12-14T06:47:09Z,11449567,0xd5a64934882cd0eef3730c691da986130fb29c2540c6e4e82a84170e776fc2a2,0x1168593b828befaab22c58b01e013ff3e25d0cffad9e185699d2bd029dd145ca,101,True,0x829bd824b016326a401d083b33d092293333a830,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,247777,202745,28000000000,5676860000000000,3.3229744630554197,$3.32,585.3543090820312,"[{'block_signed_at': '2020-12-14T06:47:09Z', 'tx_hash': '0x1168593b828befaab22c58b01e013ff3e25d0cffad9e185699d2bd029dd145ca', 'from_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'from_address_label': None, 'to_address': '0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '14072110916', 'balance': None, 'quote_rate': 0.021311642602086067, 'delta_quote': 2.99899798498706, 'pretty_delta_quote': '$3.00', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x1168593b828befaab22c58b01e013ff3e25d0cffad9e185699d2bd029dd145ca'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d
2022-01-21T14:23:03Z,14049420,0x4d28000db377a0e167a0abaf6d9ad17ef37e9c9a966eee5c1c5a59766ee7605d,0xc6aa4ebe42d139df64ebb79b1d4031aa6a7112584e5206394008a70f1ec8b643,283,True,0x433022c4066558e7a32d850f02d2da5ca782174d,0xebb8629e8a3ec86cf90cb7600264415640834483,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,223752,144368,95273969616,13754512445522688,35.21594081262946,$35.22,2560.319091796875,"[{'block_signed_at': '2022-01-21T14:23:03Z', 'tx_hash': '0xc6aa4ebe42d139df64ebb79b1d4031aa6a7112584e5206394008a70f1ec8b643', 'from_address': '0xebb8629e8a3ec86cf90cb7600264415640834483', 'from_address_label': None, 'to_address': '0x512ad563980ff3c89b99a1ca2f52d8919a78268b', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'OUT', 'delta': '2336878495878', 'balance': None, 'quote_rate': 0.0225314199924469, 'delta_quote': 526.5319086194481, 'pretty_delta_quote': '$526.53', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xc6aa4ebe42d139df64ebb79b1d4031aa6a7112584e5206394008a70f1ec8b643'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xebb8629e8a3ec86cf90cb7600264415640834483
2021-11-22T19:32:31Z,13666355,0x370300f9ae617039e267df78e1fe3dda5d31934255e36613129f2c0342c72dbf,0xd0e759910f581b3f036497437d97a22a84c1927f4688afac2c4d278ca845506d,235,True,0x1ad91ee08f21be3de0ba2ba6918e714da6b45836,0xebb8629e8a3ec86cf90cb7600264415640834483,,0x39aa39c021dfbae8fac545936693ac917d5e7563,,0,0.0,$0.00,252020,200032,139948770736,27994232507863552,114.8168820417063,$114.82,4101.44775390625,"[{'block_signed_at': '2021-11-22T19:32:31Z', 'tx_hash': '0xd0e759910f581b3f036497437d97a22a84c1927f4688afac2c4d278ca845506d', 'from_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'from_address_label': None, 'to_address': '0xebb8629e8a3ec86cf90cb7600264415640834483', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound USD Coin', 'contract_ticker_symbol': 'cUSDC', 'contract_address': '0x39aa39c021dfbae8fac545936693ac917d5e7563', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x39aa39c021dfbae8fac545936693ac917d5e7563.png', 'transfer_type': 'IN', 'delta': '2336878495878', 'balance': None, 'quote_rate': 0.0223864633589983, 'delta_quote': 523.144448224039, 'pretty_delta_quote': '$523.14', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xd0e759910f581b3f036497437d97a22a84c1927f4688afac2c4d278ca845506d'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xebb8629e8a3ec86cf90cb7600264415640834483
2021-07-18T17:46:12Z,12852023,0xbc767942fa490d28936ad725fd9296451d778c6b6ebf16145c512238a19aac0c,0xf38c2a86fcb849a0d654de60fcf5441cb64fe757e535d22581a449f0f3776ce9,80,True,0x1ad91ee08f21be3de0ba2ba6918e714da6b45836,0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,1258906000000000,2.40631752489917,$2.41,167777,160493,22000000000,3530846000000000,6.748984123929931,$6.75,1911.4354248046875,"[{'block_signed_at': '2021-07-18T17:46:12Z', 'tx_hash': '0xf38c2a86fcb849a0d654de60fcf5441cb64fe757e535d22581a449f0f3776ce9', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xeded1c8c0a0c532195b8432153f3bfa81dba2a90', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '6279582', 'balance': None, 'quote_rate': 38.22172927856445, 'delta_quote': 2.400164831865463, 'pretty_delta_quote': '$2.40', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xf38c2a86fcb849a0d654de60fcf5441cb64fe757e535d22581a449f0f3776ce9'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xeded1c8c0a0c532195b8432153f3bfa81dba2a90
2021-06-11T22:58:27Z,12616048,0x43526eb68cdfcf82783d7ef9d4588cc8adaa9eb8c6536e55d6654b9576d223e9,0x865c69de3e1d0640c46108b14ec684a872be57cb9ab8d8f841db12e7f6e6b840,69,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0,0.0,$0.00,252020,188295,19000000000,3577605000000000,8.438749162602539,$8.44,2358.7705078125,"[{'block_signed_at': '2021-06-11T22:58:27Z', 'tx_hash': '0x865c69de3e1d0640c46108b14ec684a872be57cb9ab8d8f841db12e7f6e6b840', 'from_address': '0xf340b9f2098f80b86fbc5ede586c319473aa11f3', 'from_address_label': None, 'to_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'OUT', 'delta': '249467760545', 'balance': None, 'quote_rate': 47.005859375, 'delta_quote': 117264.46470774444, 'pretty_delta_quote': '$117,264.46', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x865c69de3e1d0640c46108b14ec684a872be57cb9ab8d8f841db12e7f6e6b840'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xf340b9f2098f80b86fbc5ede586c319473aa11f3
2021-05-19T15:26:43Z,12465633,0xe9ff261c9fb68b1c27ce02a3774d2aeb6d7d5121ba9b14f15c10033576d02bb1,0x71ccd5e5f218c72e39f0c8116a486db99e1b8028e7384b826b02668fb96980c3,69,True,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,50000000000000000000,125094.17724609375,"$125,094.18",152020,143414,607000000000,87052298000000000,217.79471191383544,$217.79,2501.883544921875,"[{'block_signed_at': '2021-05-19T15:26:43Z', 'tx_hash': '0x71ccd5e5f218c72e39f0c8116a486db99e1b8028e7384b826b02668fb96980c3', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xf340b9f2098f80b86fbc5ede586c319473aa11f3', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '249467760545', 'balance': None, 'quote_rate': 50.41551971435547, 'delta_quote': 125770.46799852558, 'pretty_delta_quote': '$125,770.47', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x71ccd5e5f218c72e39f0c8116a486db99e1b8028e7384b826b02668fb96980c3'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xf340b9f2098f80b86fbc5ede586c319473aa11f3
2021-04-20T17:06:36Z,12278282,0xd93fcc5e27655f11040fd840d68701f4129b9ca39c3f97262e9028c2c3197958,0x17181030a362aa8efeb1c9dc7d605523a00d6df4248c1f6f537933ca6ad3cda1,137,True,0x1ad91ee08f21be3de0ba2ba6918e714da6b45836,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0,0.0,$0.00,252020,171047,259000000000,44301173000000000,102.80564167728443,$102.81,2320.607666015625,"[{'block_signed_at': '2021-04-20T17:06:36Z', 'tx_hash': '0x17181030a362aa8efeb1c9dc7d605523a00d6df4248c1f6f537933ca6ad3cda1', 'from_address': '0xf340b9f2098f80b86fbc5ede586c319473aa11f3', 'from_address_label': None, 'to_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'OUT', 'delta': '499023674916', 'balance': None, 'quote_rate': 46.56062698364258, 'delta_quote': 232348.5518377039, 'pretty_delta_quote': '$232,348.55', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0x17181030a362aa8efeb1c9dc7d605523a00d6df4248c1f6f537933ca6ad3cda1'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xf340b9f2098f80b86fbc5ede586c319473aa11f3
2021-04-06T01:45:49Z,12183241,0xbc011d001e17fa5ee281ad64d6f002f8786e6ee73b87c61a85ce0011160986c3,0xaa639b6d009ba0be98885785af0aebfe9d864900adb3af8699fe96314e00a52d,67,True,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0xf340b9f2098f80b86fbc5ede586c319473aa11f3,,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,50000000000000000000,105757.04345703125,"$105,757.04",172020,138275,163000000000,22538825000000000,47.672789899908445,$47.67,2115.140869140625,"[{'block_signed_at': '2021-04-06T01:45:49Z', 'tx_hash': '0xaa639b6d009ba0be98885785af0aebfe9d864900adb3af8699fe96314e00a52d', 'from_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'from_address_label': None, 'to_address': '0xf340b9f2098f80b86fbc5ede586c319473aa11f3', 'to_address_label': None, 'contract_decimals': 8, 'contract_name': 'Compound Ether', 'contract_ticker_symbol': 'cETH', 'contract_address': '0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5', 'logo_url': 'https://logos.covalenthq.com/tokens/1/0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5.png', 'transfer_type': 'IN', 'delta': '249502092712', 'balance': None, 'quote_rate': 42.40028381347656, 'delta_quote': 105789.59543045142, 'pretty_delta_quote': '$105,789.60', 'balance_quote': None, 'explorers': [{'label': 'Etherscan', 'url': 'https://etherscan.io/tx/0xaa639b6d009ba0be98885785af0aebfe9d864900adb3af8699fe96314e00a52d'}], 'method_calls': None}]",18,Ether,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,[],https://www.datocms-assets.com/86369/1669653891-eth.svg,0xf340b9f2098f80b86fbc5ede586c319473aa11f3
